dir,speed,prob
190,2.1,7.11E-06
190,2,7.11E-06
160,1.3,7.11E-06
160,1.4,7.11E-06
150,1.7,7.11E-06
130,1.6,7.11E-06
140,1.9,7.11E-06
150,1.8,7.11E-06
140,1.7,7.11E-06
130,2,7.11E-06
160,1.9,7.11E-06
160,1.9,7.11E-06
160,2.3,7.11E-06
130,2.4,7.11E-06
140,2.3,7.11E-06
150,2.4,7.11E-06
160,2.7,7.11E-06
160,2.8,7.11E-06
160,2.9,7.11E-06
150,2.4,7.11E-06
160,2.6,7.11E-06
160,3.2,7.11E-06
160,3.5,7.11E-06
160,3.2,7.11E-06
160,3,7.11E-06
160,2.4,7.11E-06
150,2.8,7.11E-06
160,2.8,7.11E-06
160,2.5,7.11E-06
160,2.8,7.11E-06
150,2.9,7.11E-06
150,3,7.11E-06
170,2.6,7.11E-06
150,2.8,7.11E-06
150,2.8,7.11E-06
150,3.1,7.11E-06
180,2.8,7.11E-06
180,2.7,7.11E-06
180,2.5,7.11E-06
170,2.3,7.11E-06
190,2.1,7.11E-06
180,2,7.11E-06
160,2.6,7.11E-06
160,2.7,7.11E-06
170,2.6,7.11E-06
160,2.8,7.11E-06
140,3.2,7.11E-06
150,2.8,7.11E-06
150,2.3,7.11E-06
150,2.3,7.11E-06
150,1.7,7.11E-06
150,2,7.11E-06
170,2,7.11E-06
180,2.2,7.11E-06
180,1.9,7.11E-06
190,1.7,7.11E-06
170,1.6,7.11E-06
180,1.4,7.11E-06
180,1.9,7.11E-06
170,1.9,7.11E-06
160,2.2,7.11E-06
160,2.2,7.11E-06
140,2.5,7.11E-06
160,2.1,7.11E-06
170,2.6,7.11E-06
170,2.2,7.11E-06
160,3,7.11E-06
150,2.7,7.11E-06
160,2.6,7.11E-06
180,2.2,7.11E-06
170,2.4,7.11E-06
160,2.2,7.11E-06
150,1.9,7.11E-06
170,2.2,7.11E-06
170,1.7,7.11E-06
180,2.5,7.11E-06
160,2.3,7.11E-06
170,2.2,7.11E-06
170,2.4,7.11E-06
160,2.1,7.11E-06
170,2.7,7.11E-06
170,2.7,7.11E-06
160,2.9,7.11E-06
160,2.5,7.11E-06
150,2.9,7.11E-06
160,3.3,7.11E-06
160,3.4,7.11E-06
160,2.8,7.11E-06
150,2.7,7.11E-06
150,2.9,7.11E-06
150,2.4,7.11E-06
160,2.7,7.11E-06
170,2.8,7.11E-06
170,2.9,7.11E-06
170,3.1,7.11E-06
170,2.7,7.11E-06
170,2.6,7.11E-06
160,2.5,7.11E-06
160,2.5,7.11E-06
160,2.7,7.11E-06
150,2.8,7.11E-06
150,2.3,7.11E-06
170,2.4,7.11E-06
170,2.4,7.11E-06
160,2.9,7.11E-06
160,3.2,7.11E-06
160,3,7.11E-06
170,3.1,7.11E-06
150,3.5,7.11E-06
160,3.5,7.11E-06
160,3.9,7.11E-06
150,3.7,7.11E-06
150,3.5,7.11E-06
160,3.3,7.11E-06
170,3.7,7.11E-06
160,3.6,7.11E-06
160,4.1,7.11E-06
170,4.3,7.11E-06
170,4.2,7.11E-06
170,4.6,7.11E-06
180,4.4,7.11E-06
170,4.6,7.11E-06
180,4.8,7.11E-06
180,5,7.11E-06
180,5.1,7.11E-06
180,5,7.11E-06
180,5,7.11E-06
180,4.9,7.11E-06
170,4.9,7.11E-06
180,4.5,7.11E-06
170,4.6,7.11E-06
180,4.2,7.11E-06
170,4,7.11E-06
180,3.7,7.11E-06
170,4.2,7.11E-06
180,3.8,7.11E-06
180,4.1,7.11E-06
180,4.1,7.11E-06
180,3.9,7.11E-06
180,3.9,7.11E-06
180,3.8,7.11E-06
180,4.2,7.11E-06
180,3.9,7.11E-06
180,3.9,7.11E-06
180,3.8,7.11E-06
180,3.6,7.11E-06
180,3.4,7.11E-06
180,3.6,7.11E-06
190,3.8,7.11E-06
190,3.7,7.11E-06
190,3.6,7.11E-06
190,3.4,7.11E-06
200,3.6,7.11E-06
190,3.6,7.11E-06
200,3.2,7.11E-06
210,2.7,7.11E-06
200,2.7,7.11E-06
220,2.7,7.11E-06
210,2.5,7.11E-06
220,2.4,7.11E-06
220,2.3,7.11E-06
230,1.9,7.11E-06
210,1.5,7.11E-06
240,1,7.11E-06
220,1.3,7.11E-06
220,1.5,7.11E-06
210,1.4,7.11E-06
230,1.5,7.11E-06
230,1.3,7.11E-06
240,1.7,7.11E-06
260,0.9,7.11E-06
280,0.6,7.11E-06
250,1,7.11E-06
220,1,7.11E-06
230,0.7,7.11E-06
240,0.8,7.11E-06
230,1.2,7.11E-06
230,0.8,7.11E-06
230,0.7,7.11E-06
210,0.3,7.11E-06
220,1.2,7.11E-06
210,1.2,7.11E-06
190,1.3,7.11E-06
230,0.6,7.11E-06
190,1,7.11E-06
90,0.2,7.11E-06
220,0.4,7.11E-06
230,0.4,7.11E-06
180,0.6,7.11E-06
160,0.8,7.11E-06
180,1.1,7.11E-06
170,0.9,7.11E-06
180,1.1,7.11E-06
190,1.5,7.11E-06
200,0.7,7.11E-06
200,0.4,7.11E-06
340,0.1,7.11E-06
100,0.5,7.11E-06
120,0.3,7.11E-06
170,0.4,7.11E-06
120,1.4,7.11E-06
110,1.1,7.11E-06
100,1.3,7.11E-06
120,1.1,7.11E-06
130,1.7,7.11E-06
110,1,7.11E-06
100,1.7,7.11E-06
110,1.5,7.11E-06
150,1.7,7.11E-06
130,1.6,7.11E-06
140,1.7,7.11E-06
120,1.8,7.11E-06
140,2,7.11E-06
140,1.8,7.11E-06
130,2.5,7.11E-06
130,2.6,7.11E-06
130,2.5,7.11E-06
140,2.1,7.11E-06
150,2.5,7.11E-06
140,2.5,7.11E-06
130,2.6,7.11E-06
150,2.6,7.11E-06
150,2.9,7.11E-06
160,2.7,7.11E-06
170,2.9,7.11E-06
170,3.1,7.11E-06
170,2.4,7.11E-06
170,2.6,7.11E-06
180,2.5,7.11E-06
170,2.3,7.11E-06
170,2.6,7.11E-06
170,2.4,7.11E-06
180,2.7,7.11E-06
180,3.1,7.11E-06
170,3.5,7.11E-06
170,3.6,7.11E-06
180,3.6,7.11E-06
180,3.6,7.11E-06
170,3.7,7.11E-06
180,3.6,7.11E-06
170,3.9,7.11E-06
170,3.5,7.11E-06
170,3.7,7.11E-06
180,3.8,7.11E-06
180,4,7.11E-06
170,3.6,7.11E-06
180,3.7,7.11E-06
180,3.8,7.11E-06
160,4.3,7.11E-06
170,4.3,7.11E-06
170,4.2,7.11E-06
180,3.9,7.11E-06
180,3.9,7.11E-06
180,3.4,7.11E-06
180,3.8,7.11E-06
180,3.2,7.11E-06
190,3,7.11E-06
180,2.6,7.11E-06
170,2.8,7.11E-06
180,2.6,7.11E-06
180,2.4,7.11E-06
180,2.5,7.11E-06
180,2.9,7.11E-06
170,2.9,7.11E-06
180,3.2,7.11E-06
180,3.2,7.11E-06
180,3.9,7.11E-06
180,3.4,7.11E-06
180,3.6,7.11E-06
190,3.9,7.11E-06
180,3.7,7.11E-06
190,3.4,7.11E-06
180,3.6,7.11E-06
180,3.9,7.11E-06
180,3.9,7.11E-06
190,3.5,7.11E-06
190,3.5,7.11E-06
180,3.5,7.11E-06
170,3.5,7.11E-06
180,3.2,7.11E-06
180,3.5,7.11E-06
200,3.6,7.11E-06
200,2.9,7.11E-06
190,3.1,7.11E-06
200,3.1,7.11E-06
190,3.3,7.11E-06
200,2.9,7.11E-06
200,2.7,7.11E-06
200,3.2,7.11E-06
220,3.2,7.11E-06
210,3.1,7.11E-06
210,2.5,7.11E-06
210,2.4,7.11E-06
210,2.2,7.11E-06
210,2,7.11E-06
210,2,7.11E-06
200,2.2,7.11E-06
200,2.6,7.11E-06
200,2.8,7.11E-06
210,2.9,7.11E-06
210,2.3,7.11E-06
210,2.2,7.11E-06
210,2.5,7.11E-06
220,2.6,7.11E-06
220,2.3,7.11E-06
240,2.3,7.11E-06
230,2.1,7.11E-06
220,2.3,7.11E-06
230,2.7,7.11E-06
240,2.1,7.11E-06
230,1.5,7.11E-06
230,1.5,7.11E-06
220,1.4,7.11E-06
230,1.4,7.11E-06
210,1.3,7.11E-06
210,0.8,7.11E-06
200,0.9,7.11E-06
150,0.7,7.11E-06
220,0.1,7.11E-06
250,0.2,7.11E-06
240,0.3,7.11E-06
210,0,7.11E-06
220,0.3,7.11E-06
240,0.2,7.11E-06
160,0.5,7.11E-06
150,0.3,7.11E-06
110,0.6,7.11E-06
60,0.4,7.11E-06
60,1,7.11E-06
90,0.6,7.11E-06
140,0.3,7.11E-06
70,0.9,7.11E-06
20,0.3,7.11E-06
50,0.7,7.11E-06
70,1.2,7.11E-06
110,0.5,7.11E-06
130,1.3,7.11E-06
130,0.9,7.11E-06
200,0.3,7.11E-06
180,0.3,7.11E-06
110,1,7.11E-06
110,1,7.11E-06
150,1,7.11E-06
170,0.5,7.11E-06
120,1.2,7.11E-06
120,0.9,7.11E-06
120,1.3,7.11E-06
120,1.2,7.11E-06
120,2,7.11E-06
130,1.8,7.11E-06
120,1.7,7.11E-06
120,1.7,7.11E-06
140,2.4,7.11E-06
130,2.1,7.11E-06
150,2.2,7.11E-06
150,2.5,7.11E-06
130,2.5,7.11E-06
140,2.4,7.11E-06
150,2.4,7.11E-06
160,2.8,7.11E-06
150,2.7,7.11E-06
160,3.1,7.11E-06
160,3.1,7.11E-06
160,3.5,7.11E-06
170,3.2,7.11E-06
170,3.2,7.11E-06
180,3.3,7.11E-06
170,3.4,7.11E-06
160,3.3,7.11E-06
170,3.8,7.11E-06
160,3.9,7.11E-06
160,4.2,7.11E-06
160,4.1,7.11E-06
160,4.2,7.11E-06
160,3.9,7.11E-06
160,3.7,7.11E-06
170,3.5,7.11E-06
170,3.8,7.11E-06
170,3.7,7.11E-06
160,3.4,7.11E-06
160,3.4,7.11E-06
150,3.2,7.11E-06
130,3.1,7.11E-06
130,3.1,7.11E-06
150,2.7,7.11E-06
150,2.6,7.11E-06
130,2.7,7.11E-06
120,2.7,7.11E-06
130,2.8,7.11E-06
120,2.5,7.11E-06
110,2.5,7.11E-06
100,2.5,7.11E-06
90,2.3,7.11E-06
110,2.4,7.11E-06
110,2.4,7.11E-06
130,2.2,7.11E-06
150,2.3,7.11E-06
180,3.4,7.11E-06
190,4.1,7.11E-06
190,4.7,7.11E-06
190,4.5,7.11E-06
180,3.9,7.11E-06
190,3.5,7.11E-06
190,3.5,7.11E-06
190,3.4,7.11E-06
190,2.6,7.11E-06
170,1.8,7.11E-06
160,1.4,7.11E-06
140,1,7.11E-06
110,0.5,7.11E-06
80,1.2,7.11E-06
50,1.3,7.11E-06
50,1.2,7.11E-06
30,0.7,7.11E-06
100,0.8,7.11E-06
60,0.5,7.11E-06
130,0.4,7.11E-06
160,0.7,7.11E-06
170,1.2,7.11E-06
160,1,7.11E-06
140,0.2,7.11E-06
160,0.9,7.11E-06
160,1.5,7.11E-06
160,1.6,7.11E-06
180,1.8,7.11E-06
190,2.1,7.11E-06
190,2.1,7.11E-06
200,2.2,7.11E-06
200,2.2,7.11E-06
200,2,7.11E-06
200,1.8,7.11E-06
200,2.2,7.11E-06
220,2.3,7.11E-06
220,1.7,7.11E-06
230,1.7,7.11E-06
200,1.8,7.11E-06
220,1.5,7.11E-06
210,1.6,7.11E-06
230,1.5,7.11E-06
220,1.5,7.11E-06
210,1.5,7.11E-06
180,0.6,7.11E-06
200,1,7.11E-06
230,0.8,7.11E-06
270,0.8,7.11E-06
220,0.5,7.11E-06
250,0.1,7.11E-06
240,0.1,7.11E-06
200,0.4,7.11E-06
220,0.3,7.11E-06
260,0.5,7.11E-06
300,0.5,7.11E-06
310,0.1,7.11E-06
230,0.7,7.11E-06
240,0.7,7.11E-06
300,0.9,7.11E-06
310,0.8,7.11E-06
300,0.9,7.11E-06
310,1,7.11E-06
290,0.9,7.11E-06
300,0.9,7.11E-06
300,0.8,7.11E-06
290,0.4,7.11E-06
320,0.5,7.11E-06
10,0.8,7.11E-06
0,0.5,7.11E-06
30,0,7.11E-06
330,0.4,7.11E-06
330,0.2,7.11E-06
350,0.1,7.11E-06
30,0.6,7.11E-06
50,1.5,7.11E-06
50,1.8,7.11E-06
60,2.1,7.11E-06
50,2,7.11E-06
60,1.9,7.11E-06
60,1.7,7.11E-06
30,1.1,7.11E-06
30,1.2,7.11E-06
20,1.7,7.11E-06
20,1.6,7.11E-06
40,1.5,7.11E-06
40,1.1,7.11E-06
50,1.7,7.11E-06
70,2.4,7.11E-06
70,2,7.11E-06
70,1.8,7.11E-06
80,1.9,7.11E-06
80,2,7.11E-06
80,1.6,7.11E-06
70,1.5,7.11E-06
80,2,7.11E-06
80,2,7.11E-06
100,2,7.11E-06
90,1.9,7.11E-06
110,1.7,7.11E-06
120,1.5,7.11E-06
120,1.7,7.11E-06
100,1.7,7.11E-06
130,1.9,7.11E-06
120,1.7,7.11E-06
130,1.2,7.11E-06
150,1.5,7.11E-06
150,1.9,7.11E-06
170,1,7.11E-06
170,1.7,7.11E-06
180,1.9,7.11E-06
180,1.9,7.11E-06
180,2,7.11E-06
150,1.5,7.11E-06
160,1.5,7.11E-06
190,1.5,7.11E-06
170,1.8,7.11E-06
190,1.8,7.11E-06
180,1.9,7.11E-06
180,1.1,7.11E-06
170,1.4,7.11E-06
170,1.3,7.11E-06
170,1.6,7.11E-06
180,1.4,7.11E-06
180,1.8,7.11E-06
160,1.9,7.11E-06
180,1.6,7.11E-06
170,1.6,7.11E-06
160,1.2,7.11E-06
170,0.8,7.11E-06
160,1.1,7.11E-06
150,2.1,7.11E-06
180,1.3,7.11E-06
170,1.8,7.11E-06
160,2.2,7.11E-06
180,2.4,7.11E-06
190,2.1,7.11E-06
180,2.1,7.11E-06
180,1.4,7.11E-06
190,1.5,7.11E-06
170,1.8,7.11E-06
160,1.9,7.11E-06
160,2.2,7.11E-06
160,1.7,7.11E-06
170,1.4,7.11E-06
170,1.6,7.11E-06
150,1.3,7.11E-06
150,0.9,7.11E-06
170,0.8,7.11E-06
160,0.9,7.11E-06
140,1.2,7.11E-06
70,1.3,7.11E-06
70,1.5,7.11E-06
110,1.2,7.11E-06
110,0.7,7.11E-06
30,0.3,7.11E-06
350,1,7.11E-06
330,1.4,7.11E-06
340,0.9,7.11E-06
350,0.9,7.11E-06
340,0.9,7.11E-06
310,1.1,7.11E-06
330,0.7,7.11E-06
330,0.1,7.11E-06
40,0.4,7.11E-06
10,1,7.11E-06
0,2.4,7.11E-06
350,1.8,7.11E-06
350,2.1,7.11E-06
0,1.8,7.11E-06
0,1.9,7.11E-06
340,1.8,7.11E-06
340,1.8,7.11E-06
330,1.8,7.11E-06
320,1.6,7.11E-06
330,1.2,7.11E-06
330,1.5,7.11E-06
330,2.3,7.11E-06
320,2.9,7.11E-06
330,2.4,7.11E-06
320,2.2,7.11E-06
330,2.8,7.11E-06
330,3.2,7.11E-06
330,4.5,7.11E-06
330,4.4,7.11E-06
330,4.1,7.11E-06
330,4.2,7.11E-06
340,4.3,7.11E-06
350,4.2,7.11E-06
10,3.9,7.11E-06
0,3.1,7.11E-06
20,2.6,7.11E-06
80,2.3,7.11E-06
110,2.1,7.11E-06
10,1.5,7.11E-06
340,2.9,7.11E-06
350,2.7,7.11E-06
320,2.3,7.11E-06
340,3.8,7.11E-06
30,5.8,7.11E-06
50,5.5,7.11E-06
70,4.4,7.11E-06
90,5.2,7.11E-06
120,1.3,7.11E-06
250,2.3,7.11E-06
280,3.7,7.11E-06
260,4.7,7.11E-06
270,4.3,7.11E-06
250,4,7.11E-06
260,3.8,7.11E-06
280,2.7,7.11E-06
280,3.5,7.11E-06
210,4.7,7.11E-06
150,9.8,7.11E-06
220,4.6,7.11E-06
310,1.9,7.11E-06
270,2.8,7.11E-06
290,1.1,7.11E-06
330,2.7,7.11E-06
330,2.1,7.11E-06
300,2.5,7.11E-06
290,2.3,7.11E-06
300,1.6,7.11E-06
300,0.8,7.11E-06
280,0.6,7.11E-06
300,0.3,7.11E-06
300,0.4,7.11E-06
330,0.7,7.11E-06
10,0.9,7.11E-06
0,0.7,7.11E-06
0,0.3,7.11E-06
40,0.6,7.11E-06
50,0.5,7.11E-06
50,0.4,7.11E-06
350,0.6,7.11E-06
0,1.2,7.11E-06
70,1.3,7.11E-06
70,1,7.11E-06
60,1,7.11E-06
30,1.3,7.11E-06
50,1.1,7.11E-06
0,0.8,7.11E-06
330,0.6,7.11E-06
30,1.1,7.11E-06
60,1.7,7.11E-06
60,1.7,7.11E-06
70,2.1,7.11E-06
90,2.9,7.11E-06
90,3.7,7.11E-06
100,3.2,7.11E-06
90,3.6,7.11E-06
90,3.3,7.11E-06
90,2.7,7.11E-06
80,2.5,7.11E-06
90,2.8,7.11E-06
90,3.3,7.11E-06
80,4.3,7.11E-06
90,4,7.11E-06
90,4.3,7.11E-06
70,7,7.11E-06
70,6.3,7.11E-06
70,3.4,7.11E-06
60,4.6,7.11E-06
70,6.2,7.11E-06
60,5.9,7.11E-06
70,6,7.11E-06
70,5.9,7.11E-06
60,5.2,7.11E-06
80,5.7,7.11E-06
90,5.5,7.11E-06
80,5.1,7.11E-06
80,4.7,7.11E-06
90,4.5,7.11E-06
90,3.6,7.11E-06
80,4,7.11E-06
70,4.3,7.11E-06
60,4.5,7.11E-06
90,5.8,7.11E-06
100,4.9,7.11E-06
100,4.2,7.11E-06
100,4.7,7.11E-06
100,4.9,7.11E-06
110,4.4,7.11E-06
100,5.2,7.11E-06
100,5.1,7.11E-06
110,5,7.11E-06
110,6,7.11E-06
110,6.1,7.11E-06
120,7,7.11E-06
140,6.7,7.11E-06
140,5.9,7.11E-06
140,5.2,7.11E-06
130,5.6,7.11E-06
120,6.6,7.11E-06
120,6.8,7.11E-06
120,7,7.11E-06
120,7.1,7.11E-06
130,6.6,7.11E-06
130,6.8,7.11E-06
150,7,7.11E-06
150,5.6,7.11E-06
120,8.4,7.11E-06
130,10.3,7.11E-06
140,8,7.11E-06
150,7,7.11E-06
150,6.4,7.11E-06
140,5.1,7.11E-06
160,4.4,7.11E-06
140,5.1,7.11E-06
130,6,7.11E-06
130,5.7,7.11E-06
130,5.7,7.11E-06
130,3.7,7.11E-06
130,2.5,7.11E-06
80,3.1,7.11E-06
90,4.2,7.11E-06
110,6.7,7.11E-06
90,8,7.11E-06
120,10.2,7.11E-06
180,6.2,7.11E-06
200,3.7,7.11E-06
200,2.7,7.11E-06
210,2.1,7.11E-06
200,1.4,7.11E-06
180,1.1,7.11E-06
130,3.6,7.11E-06
140,5.6,7.11E-06
110,8,7.11E-06
90,6.9,7.11E-06
100,6.6,7.11E-06
100,6.3,7.11E-06
120,6.3,7.11E-06
120,5.9,7.11E-06
120,5.7,7.11E-06
120,6.3,7.11E-06
120,6.4,7.11E-06
130,5.2,7.11E-06
120,3.3,7.11E-06
130,4.7,7.11E-06
150,5.5,7.11E-06
220,4.4,7.11E-06
200,5,7.11E-06
180,5.7,7.11E-06
170,4.9,7.11E-06
180,3.1,7.11E-06
170,3.6,7.11E-06
190,4.4,7.11E-06
190,4.7,7.11E-06
180,4.1,7.11E-06
180,3.5,7.11E-06
180,3.5,7.11E-06
200,2.5,7.11E-06
200,1.5,7.11E-06
210,2.2,7.11E-06
220,2.3,7.11E-06
230,2,7.11E-06
230,1.5,7.11E-06
240,1.3,7.11E-06
270,0.8,7.11E-06
350,0.6,7.11E-06
340,0.8,7.11E-06
260,1,7.11E-06
240,0.4,7.11E-06
280,0.1,7.11E-06
350,1.2,7.11E-06
350,2,7.11E-06
340,1.8,7.11E-06
340,1.4,7.11E-06
0,1.6,7.11E-06
10,3,7.11E-06
0,3.5,7.11E-06
10,4.3,7.11E-06
40,7.4,7.11E-06
40,9.1,7.11E-06
40,8.4,7.11E-06
50,8.4,7.11E-06
40,6.2,7.11E-06
30,4.8,7.11E-06
30,3.8,7.11E-06
30,3.6,7.11E-06
40,3.3,7.11E-06
50,4.3,7.11E-06
50,4,7.11E-06
60,3.9,7.11E-06
70,4.8,7.11E-06
70,5.2,7.11E-06
70,4.3,7.11E-06
70,4.6,7.11E-06
70,5.8,7.11E-06
80,6.7,7.11E-06
80,6.5,7.11E-06
70,6.4,7.11E-06
70,6.5,7.11E-06
80,6.3,7.11E-06
70,6.7,7.11E-06
70,6.4,7.11E-06
80,6.5,7.11E-06
80,6.4,7.11E-06
80,6.5,7.11E-06
80,6.3,7.11E-06
80,6,7.11E-06
90,5.7,7.11E-06
90,5.4,7.11E-06
90,5.5,7.11E-06
80,5.3,7.11E-06
80,5.5,7.11E-06
90,5.7,7.11E-06
100,5.2,7.11E-06
100,5.4,7.11E-06
90,5.2,7.11E-06
110,4.7,7.11E-06
110,5.1,7.11E-06
110,4.7,7.11E-06
120,4.4,7.11E-06
130,4.7,7.11E-06
120,4.9,7.11E-06
130,4.3,7.11E-06
130,4.8,7.11E-06
140,4.7,7.11E-06
140,4.5,7.11E-06
140,4.2,7.11E-06
140,3.7,7.11E-06
140,3.9,7.11E-06
140,4,7.11E-06
140,4.2,7.11E-06
140,4.1,7.11E-06
140,4.1,7.11E-06
140,4.3,7.11E-06
140,4.4,7.11E-06
140,4.4,7.11E-06
140,4.2,7.11E-06
140,4.1,7.11E-06
140,3.9,7.11E-06
140,3.1,7.11E-06
140,3.2,7.11E-06
130,3.1,7.11E-06
140,3,7.11E-06
130,3.2,7.11E-06
120,3.4,7.11E-06
130,3.3,7.11E-06
130,3.3,7.11E-06
140,3,7.11E-06
160,3.1,7.11E-06
140,2.3,7.11E-06
150,1.8,7.11E-06
160,1.4,7.11E-06
150,1.9,7.11E-06
160,1.5,7.11E-06
180,1.8,7.11E-06
180,1.7,7.11E-06
170,1.3,7.11E-06
120,0.8,7.11E-06
150,1.1,7.11E-06
150,1,7.11E-06
190,0.9,7.11E-06
210,0.6,7.11E-06
240,1,7.11E-06
250,1.1,7.11E-06
220,0.5,7.11E-06
290,1.3,7.11E-06
10,4.5,7.11E-06
20,5.6,7.11E-06
30,6,7.11E-06
30,6.2,7.11E-06
30,4.9,7.11E-06
30,5,7.11E-06
30,5.6,7.11E-06
30,5.3,7.11E-06
40,5.4,7.11E-06
40,5.6,7.11E-06
30,5.2,7.11E-06
30,4.6,7.11E-06
30,5.1,7.11E-06
30,4.7,7.11E-06
30,5.1,7.11E-06
20,5.7,7.11E-06
30,5.5,7.11E-06
30,5.2,7.11E-06
30,5.2,7.11E-06
30,5.7,7.11E-06
30,5.4,7.11E-06
20,5.2,7.11E-06
40,5.2,7.11E-06
30,5.1,7.11E-06
30,5.7,7.11E-06
40,5.1,7.11E-06
50,4.5,7.11E-06
40,4.5,7.11E-06
50,4.7,7.11E-06
50,4.8,7.11E-06
50,4.2,7.11E-06
50,3.8,7.11E-06
60,3.1,7.11E-06
60,3.2,7.11E-06
70,2.6,7.11E-06
70,2.8,7.11E-06
150,1.7,7.11E-06
170,2.2,7.11E-06
160,2.8,7.11E-06
170,1.7,7.11E-06
180,1.9,7.11E-06
150,1.7,7.11E-06
160,1.6,7.11E-06
150,1.1,7.11E-06
120,1.6,7.11E-06
110,1.2,7.11E-06
120,1.8,7.11E-06
110,1.5,7.11E-06
90,1.8,7.11E-06
120,1.5,7.11E-06
110,1.9,7.11E-06
110,2.5,7.11E-06
120,2.3,7.11E-06
110,2.5,7.11E-06
130,2.7,7.11E-06
120,2.8,7.11E-06
120,3.2,7.11E-06
120,3,7.11E-06
130,2.8,7.11E-06
140,2.9,7.11E-06
140,3.3,7.11E-06
120,3.5,7.11E-06
110,3.8,7.11E-06
90,4.6,7.11E-06
90,4,7.11E-06
90,5.7,7.11E-06
90,6.1,7.11E-06
80,6.3,7.11E-06
80,6.1,7.11E-06
80,4.9,7.11E-06
60,4.3,7.11E-06
60,4.2,7.11E-06
60,4.6,7.11E-06
80,5,7.11E-06
80,4.7,7.11E-06
90,6.1,7.11E-06
90,5.8,7.11E-06
80,5.8,7.11E-06
80,5.3,7.11E-06
90,4.6,7.11E-06
100,5.3,7.11E-06
100,4.6,7.11E-06
110,4.3,7.11E-06
110,3.9,7.11E-06
110,3.7,7.11E-06
110,3.9,7.11E-06
100,4.4,7.11E-06
100,3.7,7.11E-06
110,3.6,7.11E-06
90,4.1,7.11E-06
100,3.6,7.11E-06
110,3.7,7.11E-06
100,3.8,7.11E-06
100,4,7.11E-06
90,4.5,7.11E-06
90,4.9,7.11E-06
90,5.1,7.11E-06
100,5.6,7.11E-06
100,5.9,7.11E-06
100,6,7.11E-06
100,6.1,7.11E-06
100,6,7.11E-06
100,5.7,7.11E-06
100,5.1,7.11E-06
90,5.6,7.11E-06
100,6.2,7.11E-06
100,6.1,7.11E-06
100,5.9,7.11E-06
100,5.9,7.11E-06
100,5.9,7.11E-06
100,5.8,7.11E-06
110,5.8,7.11E-06
100,5.8,7.11E-06
100,5.6,7.11E-06
90,7.3,7.11E-06
80,6.7,7.11E-06
90,5.5,7.11E-06
100,6,7.11E-06
90,5.8,7.11E-06
90,6.3,7.11E-06
100,6,7.11E-06
90,6,7.11E-06
100,5.8,7.11E-06
100,5.3,7.11E-06
100,5.4,7.11E-06
110,5.3,7.11E-06
80,5.7,7.11E-06
60,5.1,7.11E-06
60,5.5,7.11E-06
30,5.7,7.11E-06
30,4.7,7.11E-06
20,4,7.11E-06
330,3.2,7.11E-06
310,3.9,7.11E-06
100,4.7,7.11E-06
120,3.2,7.11E-06
70,5.5,7.11E-06
70,6.6,7.11E-06
80,6.7,7.11E-06
70,7.6,7.11E-06
80,7.9,7.11E-06
80,6.3,7.11E-06
80,6,7.11E-06
80,6.9,7.11E-06
80,6.3,7.11E-06
70,5.3,7.11E-06
60,5.6,7.11E-06
50,5.1,7.11E-06
50,5.4,7.11E-06
40,4.7,7.11E-06
20,4.1,7.11E-06
20,3.9,7.11E-06
0,3.7,7.11E-06
320,4.1,7.11E-06
310,3.9,7.11E-06
310,4.6,7.11E-06
320,3.9,7.11E-06
300,4.4,7.11E-06
310,4.3,7.11E-06
320,4.8,7.11E-06
330,5.3,7.11E-06
350,6.5,7.11E-06
0,6.8,7.11E-06
10,7.5,7.11E-06
0,6.6,7.11E-06
10,6.4,7.11E-06
10,5.2,7.11E-06
0,3.9,7.11E-06
20,3.6,7.11E-06
20,4,7.11E-06
30,5.9,7.11E-06
30,7.6,7.11E-06
30,7.5,7.11E-06
30,7.3,7.11E-06
30,7.2,7.11E-06
30,7,7.11E-06
20,6.7,7.11E-06
20,7,7.11E-06
20,7.1,7.11E-06
20,6.5,7.11E-06
20,6.9,7.11E-06
30,7,7.11E-06
30,6.9,7.11E-06
30,6.3,7.11E-06
10,6.1,7.11E-06
20,5.9,7.11E-06
10,5.6,7.11E-06
10,5.4,7.11E-06
10,5.3,7.11E-06
10,5.5,7.11E-06
10,5.9,7.11E-06
10,6.2,7.11E-06
10,6.3,7.11E-06
10,6.3,7.11E-06
10,6.3,7.11E-06
10,5.8,7.11E-06
0,5.8,7.11E-06
0,5.3,7.11E-06
350,5.3,7.11E-06
350,5.1,7.11E-06
350,5.1,7.11E-06
0,5.1,7.11E-06
350,4.5,7.11E-06
340,4.5,7.11E-06
340,4.2,7.11E-06
330,4.7,7.11E-06
330,4.3,7.11E-06
320,3.9,7.11E-06
320,3.9,7.11E-06
300,4,7.11E-06
300,4.6,7.11E-06
290,4,7.11E-06
310,3.6,7.11E-06
300,3.7,7.11E-06
310,4.9,7.11E-06
310,5,7.11E-06
300,5.4,7.11E-06
300,5.5,7.11E-06
290,5.6,7.11E-06
290,6.2,7.11E-06
300,6.3,7.11E-06
290,7,7.11E-06
290,7,7.11E-06
290,6.6,7.11E-06
300,6.6,7.11E-06
300,6.5,7.11E-06
300,6.6,7.11E-06
300,6.5,7.11E-06
310,6.5,7.11E-06
300,6.9,7.11E-06
300,6.5,7.11E-06
300,7.1,7.11E-06
300,6.6,7.11E-06
320,6.2,7.11E-06
310,6.7,7.11E-06
